,Description,Platform,Price,Product
2820,Encrypt text using 128-bit AES encryption.,Windows,Free,Simple Text Encryptor
2821,Protect your PC from viruses and online threats.,Windows,Free,Sniper Antivirus
2822,Send and hide secret text messages into image files.,Windows,Free to try,Secret Messenger
2823,"Recover RAR, ZIP, and HASH passwords.",Windows,Free,Kraken
2824,Encrypt your hard disk fully or partially.,Windows,Free to try,DCPP
2825,Create millions of random passwords with database support,Windows,Free to try,Random Password Generator-PRO
2826,Grab snapshots on various system events.,Mac,Free,Sneaky Bastard
2827,"Perform computer forensic examinations, e-mail analysis, and deleted data recovery.",Windows,Free to try,P2 Commander
2828,Connect cameras easily to powerful video surveillance from small to big systems.,Mac,Free,Xeoma Video Surveillance
2829,Limit the amount of time your kids spend on your PC,Windows,Free,DigiParent
2830,Encrypt and protect your documents from unauthorized users.,Windows,Free to try,SafeIT File Encryption
2831,Add Encrypt/Decrypt/Shred/Create SFX commands to the context menu of Windows Explorer.,Windows,Free to try,Advanced Encryption Plugin for Explorer
2832,Calculate the time you were logged on.,Windows,Free,Count Time
2833,Scan and remove virus threats from your PC.,Windows,Free,VirCleaner
2834,Monitor communication activity between company networks and internet.,Windows,Free to try,TrustPort Net Gateway 2010
2835,Detect and remove spam messages from your e-mails.,Windows,Free to try,Pro Spam Remove
2836,"Remove PDF password if you forgot it and remove print, copy, edit restrictions.",Windows,$29.95,Adept PDF Password Remover
2837,Scan your computer for potential malicious executable files.,Windows,Free,ImposterExec
2838,Lock your computer with a USB flash drive or a phone.,Windows,Free,KeyLock
2839,Erase your computer footprints and restore your right to privacy.,Windows,$29.95,PC Privacy Protection
2840,Recover passwords in MS Access 95/97/2000 mdb files.,Windows,Free to try,Accent Access Password Recovery
2841,"Encrypt, obfuscate, and protect Flash SWF and SWC files.",Windows,Free to try,DoSWF (Flash SWF Encryption)
2842,"Encrypt your files and e-mails, and secure your usernames and passwords.",Windows,Free,Defygo
2843,Scan and sweep malicious streams.,Windows,Free,StreamArmor
2844,Create forensic images of various electronic and removable media.,Windows,Free to try,Paraben's Forensic Replicator
2845,Connect to one or more iDVR-PRO CCTV camera DVRs.,Android,Free,iDVR-PRO Viewer: CCTV DVR App
2846,Recover PDF password quickly and safely.,Windows,Free to try,Daossoft PDF Password Rescuer
2847,Encrypt your passwords and manage through a master password.,Windows,Free,Password Gorilla (64-bit)
2848,Log the keystrokes of all PC users secretly and e-mail the logs anywhere.,Windows,Free,KISSKey Keylogger
2849,Protect your sensitive documents with special keys.,Windows,Free to try,BlowFish 2000
2850,Use your phone or tablet as a full feature security camera.,Android,Free,WardenCam
2851,Protect your system with fast and light antivirus with multi-layered detection system.,Windows,Free to try,Roboscan Internet Security Pro (32-bit)
2852,Manage and store your passwords and personal information.,Windows,Free to try,ePassBook Password Repository
2853,"Protect your PC against spywares, keyloggers and targeted attacks.",Windows,Free,Xyvos Free WhiteList Antivirus
2854,Protects your all personal data in a single database.,Windows,Free,KeePassX
2855,Protect your sensitive data securely.,Windows,Free to try,StrongDisk Pro
2856,Turns your Mac into a surveillance system that records video clips with sound.,Mac,$9.99,Spy Cam
2857,"Encrypt all your disk partitions, including the system partition.",Windows,Free to try,GiliSoft Full Disk Encryption
2858,View and check your employees' activities.,Windows,Free to try,Inglobal Office Monitor
2859,Protect against crackers and debuggers.,Windows,Free,ExChain
2860,Lock your computer remotely.,Windows,Free to try,Remote PC Locker
2861,Apply classification labels for functions such as security or e-mail archiving.,Windows,Free to try,Message Classification
2862,"Log all IMs, e-mails, Facebook usage, keystrokes, and video chats on your PC.",Windows,Free to try,A1 Keylogger
2863,Keep an alarm with camera to detect intruders.,Windows,Free to try,CC-CAM
2864,"Log information about the location and usage of your Android phone, control the phone remotely.",Android,Free,Easy Phone Track
2865,"Recover or reset passwords for Windows, files, and database.",Windows,Free to try,Daossoft Password Rescuer Professional
2866,"Arrange, store, and protect your passwords, user IDs, and related information.",Windows,Free to try,Eternity
2867,Create your own HTTP tunnel with client and server.,Windows,Free to try,Super Network Tunnel Portable
2868,Manage all your passwords and your sensitive information.,Windows,Free,Password Vault Manager
2869,Encrypt files and text strings.,Windows,Free,Simple File Encryptor
2870,"Get documents signed quickly, legally, securely.",Windows,Free to try,Adobe Sign
2871,Configure Active Directory and log network information.,Windows,Free to try,Active Directory Collector
2872,"Run users with the least privileges possible, and elevate applications controls only when needed.",Windows,Free,Privilege Authority
2873,Decrypt your Kruptos 2 files.,Windows,Free,Kruptos 2 Exchange
2874,Manage IP surveillance cameras.,Windows,Free to try,Pi-Vu Basic +
2875,Protect your Android device from various malicious threats.,Android,Free,Hi Security
2876,Protect and hide your computers screen.,Windows,Free to try,All-Secure
2877,Stop SQL Injection and delivers compliance for PCI DSS.,Windows,Free to try,ThreatSentry IIS Web Application Firewall (64-bit)
2878,Allow you to Backup your passwords.,Windows,Free,LastPass Pocket 32-bit
2879,Secure online experience of your kids.,Windows,Free,Internet Safe for Kids Web Browser
2880,Collect DNS and DHCP activity and provide various reports and alerts.,Windows,Free to try,DNS & DHCP Activity Monitor
2881,Remove Surabaya virus from your computer.,Windows,Free to try,Innobate AntiGen
2882,"Configure your video security system, watch live video, store video on your computer and review recorded video.",Mac,Free,Logitech Alert Commander
2883,Scan and detect viruses and threats on your PC.,Windows,Free to try,Complete Protection System - System Scanner
2884,Make invisible files and folders on a Mac.,Mac,Free to try,File Lock
2885,Detect spying activities on your PC.,Windows,Free,SpyDetect Free
2886,Save and fill in login info.,Mac,Free to try,RoboForm
2887,Get access to blocked streaming Web sites.,Windows,Free,Keenow Unblocker
2888,"Save your secret data in secure storages, with Dynamic search engine feature.",Windows,Free to try,Password Manager Pro
2889,"Get real-time monitoring and protection from virus, phishing, and other online threats.",Windows,Free to try,VIPRE Advanced Security
2890,Monitor and control your internet traffic.,Windows,Free to try,Traffic Inspector
2891,Protect your PC privacy and delete all your online and offline traces.,Windows,Free to try,My PC Privacy
2892,"Log, alert, attack, and block unauthorized USB drives.",Windows,Free to try,USB Drive Monitor
2893,Protect your children against inappropriate content online.,Mac,Free,Qustodio Parental Control
2894,Protect your data using encryption and passwords.,Windows,Free,removableTrezor
2895,Encrypt your confidential data.,Windows,Free to try,PrivateZone
2896,Store and access your passwords.,Windows,Free,Lockbox
2897,Protects your credit card when you shop online,Windows,$12.00,SafeBy.Com
2898,Protect your Android mobile and data in case of loss or theft.,Android,Free to try,WaveSecure
2899,Protect your privacy and access all Web sites anywhere and anytime.,iOS,Free,VPN - UFO VPN Hotspot
2900,"Prevent someone else to see your sensitive files, surfing habits, recent activities, search history.",Windows,Free to try,GiliSoft Privacy Protector
2901,Detect and remove spyware.,Windows,Free to try,Anti-Spy.Info
2902,A powerful ip monitor tool. It is able to detect thousands of IP equipments,Windows,Free to try,SuperPinger
2903,Eliminate old and discarded e-mails on your Outlook Personal Storage.,Windows,Free to try,SafeIT E-mail Shredder for Outlook 2003
2904,"Secure your private information, credit cards, driver's license, and even passwords.",Windows,Free to try,PC Cop
2905,View and encrypt your pictures and movies.,Windows,Free to try,Media Fortress
2906,Compress your servers and workstations with various features.,Windows,Free to try,Realtime Application Security
2907,Hide your IP and surf the Internet anonymously.,Windows,Free to try,Hide My Real IP
2908,Erase data so as it can't be recovered with any existing technology.,Windows,Free to try,Paragon Disk Wiper 10 (64-bit)
2909,Analyze chat logs.,Windows,Free to try,Paraben's Chat Examiner
2910,Take control about what Google knows about you.,Windows,Free to try,GoogleClean
2911,Reduce data usage and secure your privacy.,Android,Free,Internet Guard - No Root Firewall
2912,Deploy SQL Server database capabilities to set up live screen monitoring and event logging in your work environment.,Windows,Free to try,DesktopGate
2913,"Erase files, folders, and settings on Apple devices, choose from three erasing levels.",Windows,Free to try,FoneEraser
2914,Recover Microsoft Excel password instantly.,Windows,Free to try,Daossoft Excel Password Rescuer
2915,"Remove viruses, trojans, spyware and rootkits with 5 anti-viruses in one package.",Windows,Free to try,VikingPCHealth
2916,Two-way firewall with real-time network monitoring.,Mac,Free to try,NetMine
2917,"NetCam: 4-cam network camera viewer Built-in support for (tm) Axis, Panasonic, Sony, Toshiba, Trendnet, Vivotek, 4xem, LevelOne, Linksys, D-Link, Foscam, and other surveillance cameras.",Windows,$1.10,NetCam for Windows 10
2918,Self-destructing IMs and emails for those who don't want any evidence of their online communications.,Webware,Free,Big String
2919,Recover iTunes backup password quickly and with ease.,Windows,Free to try,Daossoft iTunes Password Rescuer
2920,"Log all keystrokes, Web history, programs opened, and clipboard changes.",Windows,Free to try,TGEYE
2921,Protect your computer from online Threats and Malware.,Windows,Free to try,TrustPort Internet Security 2013
2922,protect data & privacy,Windows,Free to try,Security Shield
2923,Protect your PC from viruses and malware.,Windows,Free,AoneAntivirus and PC Cleaner
2924,Manage and generate passowrds.,Windows,Free,Subrosa
2925,Protect your PC from INF/Autorun virus.,Windows,Free,ZB Flash Cleaner
2926,Monitor and restrict Internet access on a computer.,Windows,Free to try,Control Internet Access
