,Description,Platform,Price,Product
3847,Ever wondered where you took all your great photos? Or want to know where one specific photo was shot? No problem with GeoPhoto.,Windows,Free,GeoPhoto for Windows 10
3848,"Create slideshows for PC, DVD, and TV.",Windows,Free to try,Slideshow XL 2
3849,Build your own online forms automatically.,Webware,Free,Wufoo
3850,CyberLink brings the multi-award winning PowerDirector from PC to Windows 8 tablets.,Windows,Free,PowerDirector Mobile Video Editor - Bundled for Windows 10
3851,Organize digital photos by content.,Mac,Free to try,Shoebox
3852,Put a DVD on your Palm.,Windows,$29.95,Palm Media Studio
3853,"Learn how to use your Nikon D40 camera from the worlds most respected instructor: Ken Rockwell, who is world-renowned for his online, plain English...",iOS,$4.99,Nikon D40 Guide
3854,Put watermark to your photographs with custom text or logos.,Windows,Free to try,PhotoWaterMarker
3855,"Organize, edit, and share photos from your PC.",Windows,Free,Element Photo Gallery
3856,The professional import (only copying.,Windows,$0.99,Media Importer for Windows 10
3857,Geotag images using Google Earth.,Mac,Free,Geotagger
3858,Resolve security vulnerability.,Mac,Free,Security Patcher for Adobe CS2
3859,Create custom domain name logos.,Windows,Free,Domain Logo Designer Free
3860,"Save, download IG videos and pictures.",Android,Free,GetInsta
3861,Process hardcopy output from an oscilloscope or logic analyzer.,Windows,Free to try,PrintCapture
3862,pixel-based graphics editor with the common tools for creation & editing,Mac,$15.00,Painting
3863,Design photo and wedding albums.,Mac,Free to try,Album Xpress STDi
3864,Total Video Audio Converter App is the Best Converter Application From one Formate to other Different Formate.,Windows,Free,Total Video Audio Converter for Windows 10
3865,Be the artist you always knew you were.,Windows,Free,Sketch Camera for Windows 10
3866,Scan and organize multiple items.,Windows,Free to try,Rippix
3867,place images precisely,Mac,Free,ImagePrinter
3868,Create beautiful photos with vintage touch.,Android,Free,Kuji Cam
3869,Modify your images and create photo albums.,Windows,Free,Photo Album Helper
3870,"Create your own Thug Life movies, from videos on your phone.",Windows,Free,Thug Life Creator for Windows 10
3871,"Compare any type and any size images with align points, save results.",Windows,Free to try,Abonsoft Image Compare
3872,Create photo albums.,Windows,Free to try,Max Album Creator
3873,Digital signage software for ViewStream media players.,Mac,Free,DV Studio 2
3874,Produces calibrated video-signals that eliminate stuck pixels.,Windows,Free to try,Bad Crystal Mobile
3875,"Best FREE HD Video Editor and Video Maker with blur background and no crop, adding music and video effects.",Android,Free,InShot - Video Editor & Photo Editor
3876,Take your moods into places.,Webware,Free,Moodstream
3877,"Watch webvideos, online movies, live tv streams and camera roll videos on your Amazon Fire TV and enjoy the show on your big screen with the no#1...",iOS,Free,Video & TV Cast for Fire TV: Stream Web Movies App
3878,"Fyuse is a spatial photography app that allows you to capture space, not time, in interactive 3D images.",iOS,Free,Fyuse - 3D Photos
3879,Extract text from BMP image and convert into editable Text TXT.,Windows,Free to try,Aostsoft BMP to Text OCR Converter
3880,Convert CR2 files to different image formats.,Windows,Free,Free CR2 Converter
3881,Upload your images easily from Adobe Photoshop to Flickr.,Mac,Free to try,FlickrShop
3882,View & convert graphic files of many different formats.,Mac,Free,GIFConverter
3883,Non-destructive photo editor that offers smart file management.,Mac,Free to try,ArcSoft PhotoStudio Darkroom 2
3884,"Add beautiful typography, apply stunning filters and photo effects, and add an ever-growing collection of shapes, light FX, textures, borders, patterns, and more to your photos and share them to your favorite social networks.",Windows,Free,PicLab for Windows 10
3885,fractal generator,Mac,Free,Fractal Chaos
3886,"The easiest way to add fun text, artworks and stickers to your photos.",iOS,Free,"PicSee - Add Text on Pictures, Write Over Photo"
3887,Makeup Plus Makeup Camera comes with all of your favorite features.,Windows,Free,Makeup Plus Makeup Camera for Windows 10
3888,Remove blemish and wrinkles and gain a perfect look for your portraits.,Windows,Free to try,PT Portrait - Studio Edition
3889,"Create, customize, and share slideshow presentations.",Webware,Free,Slidestory
3890,Create personalized greeting cards.,Windows,Free to try,Photo Card Workshop
3891,"Browse, view, process, and convert multi format graphics with a vast arsenal of versatile tools.",Windows,Free,XnView Extended Portable
3892,This is trial version!,iOS,Free,Provision PNV2
3893,Shoot video at a high speed then play it back in sllloooooww motion.,Windows,Free,SloPro for Windows 10
3894,Capture your favorite movements in photos that dance!,Android,Free,fotodanz
3895,Change background photo app to change background for you photo on android mobile.,Android,Free,change background photo 2018
3896,Now you can easily print your photo on a T-Shirt by using this application.,Android,Free,T Shirt photo frames
3897,Cortex Camera Takes Great Low Light iPhone Photos.,iOS,$2.99,Cortex Camera
3898,Passport photo maker is a very useful and easy solution to make passport size photo.,Android,Free,Passport photo maker
3899,"Anime xToon merupakan aplikasi streaming/download anime sub Indonesia, tampilan yang user-friendly memudahkan anda untuk streaming/download Anime.",Windows,Free,Anime Indonesia for Windows 10
3900,Erase unwanted objects from your photos.,Windows,Free to try,Jihosoft Photo Eraser
3901,"DSLR Camera for iPhone, iPad and Apple Watch is the perfect app for your photos and videos, with an editor that includes more than 200...",iOS,$0.99,DSLR Camera
3902,Scare your friends with a ghost in photo.,iOS,Free,Ghost in Photo 2017 Add Ghost to Picture
3903,Military Suit Photo Montage is a application to collection of man military suit which is used normally to wear suit and all the suit collection is...,iOS,Free,Military Suit Photo Montage
3904,Pick and save color.,Windows,Free to try,iColorPicker
3905,Improve the quality of your digital images by eliminating artifacts and adding effects.,Windows,Free to try,Photomizer
3906,Transform your scanned images and files into vector files.,Windows,Free to try,WinTopo Pro
3907,manage print buying process,Windows,Purchase,P3 Expeditor
3908,Have an image editor to prepare and optimize images.,Windows,Free to try,Quick ePics
3909,Take screenshots automatically with a predetermined frequency.,Windows,Free to try,ScreenMaster
3910,"Photowerks: The Ultimate Photo Companion to the iPhone and iPad Camera RollBecause you are using your iPhone or iPad more than any other camera,...",iOS,Free,Photowerks: Automatic Photo Organizer with Dropbox Upload
3911,"This Endoscope is a portable, handheld video.",Android,Free,OTG Endoscope
3912,slideshow tool,Windows,Free,MDW Picture Viewer
3913,Measure and adjust a printing press on your Windows PC.,Windows,Free to try,pressSIGN
3914,Perform shape measurements for digital images based on an adjustable scale.,Windows,Free to try,Datinf Measure
3915,The world's #1 makeover app with hundreds of virtual makeup and beauty products to try on from top brands.,iOS,Free,YouCam Makeup: Magic Makeup Selfie Cam
3916,Winner of the Facebook APP OF THE YEAR 2015 AWARD.,iOS,Free,MomentCam - Customized Cartoons & Stickers
3917,"""Funtastic Face is an easy-to-use, option-rich tool that allows you to create funny, customized images of you and your friends on your iOS device....",iOS,Free,FuntasticFace - the amazing Photo Editor
3918,"create stereoscopic photos, view with red/blue glasses",Mac,Free,AnaBuilder
3919,Correct and enhance photos from all possible angles.,iOS,$1.99,Handy Photo
3920,Create professional looking icons and cursors.,Windows,Free,Greenfish Icon Editor Pro Portable
3921,July 15th Gizmodo App of the Day.,iOS,Free,Clipper - Instant Video Editor
3922,Retouch and delete unwanted objects from your photos.,Windows,Free to try,Photo Image Inpainter
3923,Organize and arrange your digital photos.,Windows,Free to try,Digital Photo Organizer
3924,Photo clock live wallpaper.,Android,Free,Photo Clock Live Wallpaper
3925,Take screenshots from your computer and automatically upload them to Dropbox.,Windows,Free,CloudShot
3926,Create amazing live wallpapers from your favorite videos or gifs.,iOS,Free,intoLive
3927,Optimize your images.,Windows,Free to try,Ai Studio for Epson Perfection V700 Photo
3928,View digital photos.,Windows,Free,Aros Magic Viewer
3929,Use this app to monitor IP cameras on your Windows 8 tablet or PC.,Windows,Free,IP Camera Monitor for Windows 10
3930,Featured in Best of 2016 Top Paid collection on the App Store.,iOS,$4.99,Warmlight - Manual Camera & Photo Editor
3931,Capture and create beautiful 3D photos.,iOS,Free,Seene
3932,Add watermarks to images.,Mac,Free to try,DropWaterMarkX
3933,"Find analogous colors, triads & complements",Windows,$19.95,Color Wheel Expert
3934,This app is a course tutorial for iMovie.,Windows,Free,Intro to iMovie for Windows 10
3935,Panasonic Image App is an application that makes it possible to use your smartphone to remotely control the shooting and playback functions of a...,Android,Free,Panasonic Image App
3936,Create professional 360 panorama.,Windows,Free to try,Photo Stitching
3937,"Take your visual content to the next level with Glitch Cam from Glitche, the app with huge celebrity following.",iOS,Free,Glitch Cam -- realtime filters from Glitche
3938,"Rotate, modify, and print digital images.",Windows,Free to try,All Photo Edit
3939,NEW. Get over 100 premium selfie filters right away with our Premium Selfie Filters subscription. Banuba gives you the ultimate selfie video...,iOS,Free,Banuba -- Live Selfie Filters
3940,"Hydra offers innovative photo capture technology, and lets you take beautiful pictures even in the most difficult lighting conditions, which...",iOS,$4.99,Hydra - Amazing Photography
3941,Convert and process multiple image files in batch.,Windows,Free,Tinuous
3942,"Need a photo to renew your Singapore NRIC or passport, or to apply for an employment pass? Don't spend $7 at a photo booth or 7 hours with your...",iOS,Free,IC Photo for Singapore NRIC and Passports
3943,Now Edit your Video in simple steps and share on social network easily.If you are looking for professional video editing app with easy to use then...,iOS,Free,Video Editor - Editing video with everything
3944,PhotoCasa Gallery 2.0 gives you easy access to the Picasa featured photos.,Windows,Free,PhotoCasa Gallery for Windows 10
3945,Convert Tiff and PSD file formats to PDF.,Windows,Free to try,Convert Tiff Psd to Pdf
3946,Spy Pix is now FREE. Enjoy!----------------------------------------Spy Pix is an essential tool for any spy who wants to hide and send secret...,iOS,Free,Spy Pix
3947,Batch rotate multiple AVI videos.,Windows,Free to try,Rotate Multiple AVI Files Software
3948,Convert multiple images at the same time.,Windows,Free to try,MariusSoft Bulk Image Resizer
3949,"Add CGI special effects created by Hollywood FX artists to your videos and photos! For a limited time, download the app and get four FREE...",iOS,Free,Efexio
3950,Resize batches of PNG and JPEG images.,Windows,Free to try,JPG PNG Resizer
3951,View and edit all the known EXIF meta-tags of cameras photos.,Windows,Free to try,Photo EXIF Manager
