,Description,Platform,Price,Product
2878,Run Web applications written in JavaScript.,Windows,Free,ESXX
2879,"Construct your database in visual development system for MySQL database design, modeling, creation.",Windows,Free to try,MicroOLAP Database Designer for MySQL
2880,"Compare and synchronize SQL database structures, contents, and SQL servers.",Windows,Free to try,SQL Bundle
2881,Create your own homepage.,Windows,Free,WebGine
2882,Edit HTML files.,Windows,Free,Koala Edit Free Webpage Editor
2883,Get documentation and samples for building and deploying MS Small Business Accounting applications.,Windows,Free,Microsoft Office Small Business Accounting 2006 Software Development Kit
2884,"Create, edit, merge, or split PDF files.",Windows,Free to try,PDF-Writer.NET Professional
2885,Enhance and customize your Visual Basic applications easily.,Windows,Free to try,Sonic VB Suite
2886,Add SQL query builder into your ASP.NET application. ,Windows,Free to try,EasyQuery for ASP.NET
2887,Use this integrated platform for building service-oriented Web applications.,Windows,Free to try,WebLogic Platform
2888,Search your domain name for availability.,Windows,Free to try,MonsterHosting.ca Domain Name Availability Tool
2889,Load and edit binary files.,Windows,Free to try,Groovy Hex Editor
2890,"Download information for your PS2, XBOX, PC, and movie database.",Windows,Free to try,IMDB DLL Movie Extraction Info
2891,"Manage, set, and view date information.",Windows,Free to try,Calendar ActiveX control
2892,Run SQL scripts for any database with an ODBC compliant driver.,Windows,Free,SQL Batch Executor
2893,Solve problems with CAPTCHA image files.,Windows,Free,CaptchaSolver API
2894,Simulate the performance load of MAPI clients and see how a server responds to e-mail loads.,Windows,Free,Microsoft Exchange Server 2003 Load Simulator (LoadSim)
2895,Avoid writing low-level code with this telephone programming component.  ,Windows,Free to try,TAPIEx ActiveX Control
2896,debug soap & wsdl-based web services,Mac,Free,SOAP Client
2897,Turn MSI packages into standalone EXE files.,Windows,Free to try,MSI to EXE Compiler
2898,Work with logical and physical data models in the form of an entity-relationship diagram.,Windows,Free to try,DTM Data Modeler
2899,Keep a record of the number of visitors to your Web site.,Windows,Free to try,ASPStats Pro
2900,Convert Unicode characters into Numeric Character References used in HTML.,Windows,Free,Unicode To Html Entity Converter
2901,"View, search, and edit binary files.",Windows,Free,BinEditor Personal
2902,Enhance and improve your MS Office OneNOte 2003.,Windows,Free,OneNote 2003 Service Pack 2 (SP2)
2903,GCC 3.3 for G5 dev,Mac,Free to try,Apple Developer Tools
2904,Add search engine to your Web site.,Windows,Free,Subject Search Server
2905,Localize your Windows resource files.,Windows,Free to try,RC Localize
2906,"Create, edit, and compile C++ projects on PC.",Windows,Free,Falcon C++
2907,Convert information formatted as XML into HTML by using an XSL template.,Windows,Free,XML+XSL
2908,Create DHTML popups and increase your Web site's conversion rates.,Windows,Free to try,Advanced DHTML Popup Ultimate
2909,Create and edit XML documents.,Windows,Free to try,STDU XML Editor Portable
2910,Compile resource bundles when you work on Java and J2EE development or internationalization.,Windows,Free,Properties Editor
2911,Design desktop and web applications.,Windows,Free to try,Microsoft Expression Studio 2
2912,Protect your .NET intellectual property with the assembly encryption system.,Windows,Free to try,CodeVeil
2913,Host and integrate Microsoft Excel documents into applications supporting ActiveX control.,Windows,Free to try,Edraw Viewer Component for Excel
2914,Explore tools and templates for building Visual Studio extensions.,Windows,Free,Visual Studio 2010 SP1 SDK
2915,Repair upsizing issue between Visual FoxPro and MS SQL Server database.,Windows,Free,Visual FoxPro 7.0 Upsizing Wizard Update: Fix for bulk insert issue with remote SQL databases
2916,Learn how to write Visual FoxPro code that access the Microsoft Mess.,Windows,Free,Using MSMQ with Microsoft Visual FoxPro 6.0 Sample
2917,Administer and develop SQLite databases.,Mac,Free to try,Navicat (SQLite GUI)
2918,Encode and decode text in different methods.,Windows,Free,TEDU - Text Encode Decode Utility
2919,Make slide shows with cool effects based on Mootools Script.,Windows,Free,Visual SlideShow Maker
2920,Get a small Web server daemon.,Windows,Free,TinySSL
2921,"Create, modify, and manage databases.",Windows,Free to try,DBS
2922,Create your own G-code programs.,Windows,Free,KMB Trace 2007
2923,Run device applications.,Windows,Free,Standalone Device Emulator 1.0 with Windows Mobile OS Images
2924,Make SlideShow with cool effects based on Mootools Script.,Mac,Free,Visual SlideShow (Mac)
2925,comprehensive HTML editor,Windows,$34.95,Web Weaver Gold 2005
2926,Manage and share databases.,Mac,Free to try,FileMaker Server
2927,Make infographics using templates.,Windows,Free,Venngage
2928,Create your own applications for pop-up blocking.,Windows,Free to try,BigSpeed Popup Blocker
2929,Develop PostgreSQL database applications using ADO.NET architecture.,Windows,Free to try,dotConnect for PostgreSQL
2930,"Integrate systems effectively with clean syntax, high-level data structures, dynamic typing, and rich support libraries.",Linux,Free,Python
2931,Protect your intellectual property with a second generation Java obfuscator.,Windows,Free to try,Allatori Java Obfuscator
2932,Text editor with syntax highlighting and other convenient features for programmers.,Mac,Free,Editra
2933,"Optimize HPC - New Intel Fortran Compiler Pro 11.1 for Mac OS
",Mac,Free to try,Intel Fortran Compiler Professional
2934,Prevent decompilation and reverse-engineering of your .NET assembly.,Windows,Free to try,Goliath .NET Obfuscator
2935,Get reports of traffic to your Web site.,Windows,Free to try,AlterWindLogAnalyzer
2936,Create XML site maps for your websites.,Windows,Free to try,Sitemap Writer Pro
2937,Monitor and keep tab on the function and performance of Web sites.,Windows,Free,iMacros Editor
2938,Get a html ebay template maker program.,Windows,Free to try,Bw's Ebay Auction Template Maker
2939,Create webpage with cool effects in a few clicks.,Windows,Free to try,SliceMaker Platinum
2940,Learn to program with this software and be an intelligent creature like a dolphin.,Windows,Free,Yunus
2941,Make dealing with Subversion easier and more efficient. ,Mac,Free to try,Versions
2942,Add facial recognition and biometric identification features to your applications. ,Windows,Free to try,Luxand FaceSDK
2943,Build monolithic or extensible SNMP agents based on AgentX technology. ,Windows,Free to try,iReasoning Java SNMP Agent Builder
2944,Allow your .NET framework applications to analyze and receive POP3/IMAP4 protocol-based e-mails.,Windows,Free to try,EAGetMail POP3 & IMAP4 Component for .NET
2945,Generate xhtml and css templates in WYSIWYG environment.,Windows,Free,Template Shaker
2946,Compile and debug your Java applications.,Windows,Free,NaviCoder IDE Lite for Java
2947,"Learn about Web forms, caching, and how to secure and monitor ASP.NET applications.",Windows,Free,Microsoft ASP.NET with Visual Studio.NET Presentation
2948,"Get a business process, data and UML modeling application.",Windows,Free,Open ModelSphere
2949,Start publishing your comics on the Web.,Windows,Free,Free Comic Reader
2950,Put text and pictures onto a drawing canvas and publish it on the Web.,Windows,Free,WebPhly
2951,Create and manage your own Web site.,Windows,Free to try,SiteMan
2952,Compare and merge files and folders.,Mac,Free,DiffMerge
2953,Develop games or 3D visualisation software.,Windows,Free to try,Power Render
2954,Store all your code in one central location.,Windows,Free to try,Code Warehouse
2955,Create and customize pop-up windows using HTML and JavaScript code.,Windows,Free,Free PopUp Maker
2956,Develop DataEase applications with greater flexibility.,Windows,Free to try,ConnectEase ODBC Driver for DataEase
2957,Human finger simulator for testing iPhone apps.,Mac,Free,PhoneFinger
2958,Generate screen prototypes of your applications to pinpoint software requirements.,Windows,Free to try,MockupScreens
2959,"Find hex, RGB & HSL color values for CSS/HTML.",Mac,Free to try,Color Picker Pro
2960,Enable simultaneous connections to many different databases through JDBC drivers.,Mac,Free to try,DbVisualizer
2961,Generate UML class diagrams in Eclipse.,Windows,Free to try,AgileJ StructureViews
2962,Use various tools for Microsoft Office programs.,Windows,Free,Office 2000 Resource Kit Core Tool Set
2963,Allow .NET code to access Java objects as if they were .NET object.,Windows,Free to try,ProxyGen
2964,"Create drivers for various Windows operating systems, including Windows 7, using the tools, code samples, compilers and libraries in this kit.",Windows,Free,Windows Driver Kit
2965,Auto create sitemaps in RapidWeaver.,Mac,Free to try,SiteMap
2966,Modify your FrontPage-based Web site.,Windows,Free,FrontPage Web Template for the Human Resources Site
2967,Accept Prolog with constraints and compile over finite domains.,Windows,Free,GNU Prolog (64-bit)
2968,Create and modify your Web sites with various features.,Windows,Free,Blaze Composer
2969,Provide an ISO image of the Developing Applications in Visual C# .NET (CD1) training course.,Windows,Free,Developing Applications in Visual C# .NET
2970,Upload images to a Web server automatically or insert them into documents.,Windows,Free to try,nBit WYSIWYG HTML Editor ActiveX
2971,Develop software components in a modern version of Pascal.,Windows,Free to try,BlackBox Component Builder
2972,Install and configure Microsoft Windows 2000.,Windows,Free,Windows Installer SDK (x86)
2973,This is a barcode scanning application for the HP Elite x3 Barcode Scanner Jacket.,Windows,Free,HP Scanner Utility for Windows 10
2974,Fill in form windows as they appear on your screen automatically.,Windows,Free,A Form Filler
2975,Create small software installers easily.,Windows,Free,Setup Editor
2976,"View, modify, and save various image formats.",Windows,Free to try,X360 Tiff Image And Fax Viewer ActiveX Control
2977,Identify and localize resource leaks in the source code.,Windows,Free to try,Deleaker
2978,"Speed up, protect, and compress JavaScript code.",Windows,Free to try,Jasob
2979,"Provide a C/C++ interpreter for scripting, numerical computing, and 2D/3D plotting.",Windows,Free to try,Ch Professional (64-bit)
2980,Add dynamic barcoding capability to Microsoft .NET Web Applications. ,Windows,Free to try,ASP.NET 2D Barcode Web Server Control
2981,Provide a modern replacements for Microsoft's legacy MSComm32.OCX,Windows,Free to try,SComm32 Communications OCX
2982,Manage your Firebird database.,Windows,Free to try,Firebird Maestro
2983,Manage source code files and track changes over time with RDBMS-based software version control.,Mac,Free to try,Surround SCM
2984,"Open, edit, and save documents to various Office file formats.",Mac,Free to try,ThinkFree Desktop for Mac OS X
